ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Archaeological Period From,Archaeological Period To,Artefact Description,Cadastral Reference,Completeness,Condition Type,Conservation,Depth of Discovery,Dimensions Weight,Discovery Date,End Date Precision Type,End Date Type,External Identifier Type,External Source,Finder,Folio_No,Image,Land Use,Manufacture Method,Material,Measurement Type,Measurement Unit,Name,Name Type,Place Address,Place Description,Place Name,Place Type,Primary Reference Number,Record Type,Recovery Method,Secondary Material,Spatial Accuracy Type,Spatial Coordinates Geometry,Spatial Metadata Note,Start Date Precision Type,Start Date Type,Subsequent Action,Surface Treatment
3461cbda-42fc-11ec-8701-0275d4869ef4,,Trinity,Parish,Gallo-Roman 51 BCE-451 CE,Gallo-Roman 51 BCE-451 CE,"Société Jersiaise Finds Record Entry SJFR 163, SJFR164, SJFR165 (2018) read:  A Gallo-Roman cast copper alloy terret ring, in somewhat eroded condition with many corrosion spots.  Part of strap loop at base has been lost, but appears to have been worn by the fixing strap until it broke off.  A small-diameter ring with three protruding knops sits atop a thickened base with remains of a narrow strap loop below.  This would have been one of at least four such rings, fixed to the top of a yoke or collar, worn by a pair of horses, drawing a cart or chariot.  A single rein would have passed through the ring, whose small size suggests they must have been thin cords or finely braided leather.  Research by ASG Lewis in 2015 for a PhD at Leicester University suggested a late 1st-early 2nd century AD date for terrets of this type (Lewis 76).  These tended to be of brass or bronze with a high (15-20%) lead content (Lewis 118).  For examples, see: https://finds.org.uk/database/artefacts/record/id/863141 https://finds.org.uk/database/artefacts/record/id/604840 https://finds.org.uk/database/artefacts/record/id/600156  Two Roman dupondii were also found in this field.  Sources:  Lewis, ASG 2015: Iron Age and Roman-era Vehicle Terrets from Western and Central Britain: An Interpretive Study.  Unpublished PhD thesis, University of Leicester. Link:  https://lra.le.ac.uk/bitstream/2381/32900/1/2015LewisASGPhD.pdf  Palk, N. 1992. Metal Horse Harness of the British and Irish Iron Ages. Unpublished PhD thesis, University of Oxford.",,Complete,,,,Ring: 22.4mm outside arms; 10.5mm internal diameter x 8.7mm wide.  Base: 26mm original width x 11mm+ high x 4.5mm thick below shoulder; 10mm thick above shoulder.16.41g,2018-04-25,,,,,,,,Cultivated,Cast,Copper alloy,Metric,Millimetres/grams,Terret ring,Certain,Trinity,,Trinity,,1200347,,Metal detector,,,,,,,,
ca86774a-333f-11ec-8701-0275d4869ef4,Field Number,St. Ouen,Parish,Gallo-Roman 51 BCE-451 CE,Early Medieval 450-933 CE,"Société Jersiaise Finds Record Entry SJFR64 (2017) reads: An opaque blue glass bead, torus shaped, with a slightly textured surface (Roman or Early Medieval c. 100 – 600 AD). The blue colour has been made by adding a copper and zinc alloy to the glass before heating. The bead is slightly thicker at one area. A ‘tail’ is visible where the molten glass has been cut next to the perforation on one side. There is one crack extending through the body of the bead, and another through one side only, otherwise there is hardly any damage. The overall condition is good.",,Complete,,,,"Dimensions:	8mm diameter, 2mm inlet, 5mm height Weight:	0.48g",2017-06-13,,,,,,,/files/uploadedfiles/0900433_-_Roman_glass_bead.JPG,Cultivated,Hand made,Glass,Metric,Millimetres/grams,Bead,Certain,St. Ouen,,St. Ouen,,0900433,,Chance find during metal detecting,,,GEOMETRYCOLLECTION (POINT (-2.097996 49.182965)),Findspot known as ‘St. Ouen'; accurate location protected and marked as Jersey Archive.,,,Donated to SJ,
ad41a07a-3320-11ec-8701-0275d4869ef4,Field Number,St. Ouen,Parish,Bronze Age 2600-701 BCE,Bronze Age 2600-701 BCE,"Société Jersiaise Finds Record Entry SJFR52 (2017) reads: A piece of copper alloy sword blade fragment with a lozenge section and slightly concave faces with plough damage on edges (Late Bronze Age c. 1200 – 800 BC). There are two incised ferrules each side at 12mm apart, 0.5mm wide. Smooth mid-green faces, scuffed in places.  Small gas void in one broken face. See similar examples at: https://finds.org.uk/database/artefacts/record/id/840747 SJFR18,38, 41,42,44, 51",,Fragment,,,,"Dimensions:	22mm x 32mm x 8mm, Weight: 26.14g",2017-06-12,,,,,,,/files/uploadedfiles/0900430_-_Bronze_age_sword_fragment_3.jpg,Cultivated,Cast,Copper alloy,Metric,Millimetres/grams,Sword blade,Certain,St. Ouen,,St. Ouen,,0900430,,Metal detector,,,,,,,,
78db65d0-19c2-0138-c5a4-740f24312a1c,Field Number,St. Brelade,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,French 18th century pottery oil lamp. It has a round base and thick stem with an open handle on the site. The lamp has a central oil reservoir and originally had three arms with deep channels. One of these arms has broken off.,,Incomplete,,,,14cm x 16cm (max width),,,,,,,,,,,Ceramic,Metric,Millimetres/grams,Lamp,,,,,,0100418,,,,Accurate to 100 metres,GEOMETRYCOLLECTION (POINT (-2.196089 49.186937)),,,,Donated to SJ,
a45992e6-fc30-11eb-8701-0275d4869ef4,Intertidal,St. Helier,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"An incomplete copper alloy object, probably a scientific instrument or tool from a drawing instrument set or draughtsman's set of Post Medieval to modern date, AD c.1700 - 1900.   The object consists of two sub-triangular sections connected by a hinge, though the screw or pin that would have held these together is now lost. The shorter arm is 60.37mm in length and its stem 3.69mm width. Terminating the shorter arm of the object is a sub oval convex indentation where a pencil or other drawing device probably rested, 10.89mm in width. The top of the arm widens to a sub-circular hinge in which a hole 3.09 in diameter sits.  The longer arm is 67.30mm in length, and c.3.93 in width. This side widens into a circular hinge where the shorter arm hinge can sit. The other side appears to have snapped off.  The object is undecorated and has a dark green patina.",,Incomplete,Untreated,,20-25cm,"Length: 67.30mm, width: 7.62mm, weight: 11.9g.",2021-01-14,,,,,,,/files/uploadedfiles/0401482_-_compass.jpg,Intertidal,Cast,Copper alloy,Metric,Millimetres/grams,Drawing set,Certain,Havre Des Pas,,Havre Des Pas,,0401482,,Metal detector,,Accurate to 100 metres,"GEOMETRYCOLLECTION (POINT (-2.101288 49.177108), POINT (-2.101288 49.177108))",,,,Returned to Finder,
af773c10-1d97-0138-8d43-740f24312a1c,,St. Helier,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"Copper alloy nail/tack circa 18th-19th centuries. Cast nail with a square section tapered shank and a round head. There is a Royal Navy arrow signet on the shank.  Thought to be from a ship lost in a storm in St Aubin's Bay, possibly the HMS Havick which was first discovered by a local metal detectorist in 1987. The beach was excavated over three summers from 1997 to record the site and recover material. ",,Complete,,,Surface,Top: 10mm diameter Length: 34mm    Width: 4mm Weight: 4.56g,0022-01-01,,,,,,,/files/uploadedfiles/0400002.jpg,Intertidal,Cast,Copper alloy,Metric,Millimetres/grams,Nail,Certain,,,,,0400002,,Other chance find,,Accurate to 10 metres,GEOMETRYCOLLECTION (POINT (-2.131472 49.19466)),,,,Returned to Finder,
51c1e830-1e0c-0138-8d55-740f24312a1c,,St. Brelade,Parish,,,"Possible blade, knife or sickle. Finely worked long curved flint. Upper Palaeolithic. ",,,,,,11.40cm x 2.75cm x 0.78cm,,,,,,,,,,,Stone,Metric,Millimetres/grams,Blade,,,,,,0100443,,,,,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘St Brelade’; location protected and marked as Jersey Archive.,,,,
a4edba44-31ae-11ec-8701-0275d4869ef4,Field Number,St. Brelade,Parish,Gallo-Roman 51 BCE-451 CE,Gallo-Roman 51 BCE-451 CE,"Société Jersiaise Finds Record Entry SJFR16 (2017) reads: A dark green copper alloy cast Roman coin, with an emperor’s slender head on the obverse, possibly Caligula, and a figure seated on a round object in the reverse, with the letters ‘S’ and ‘C’ either side in small lettering. Some indeterminate lettering survives around the right side that may be ‘SM P P’, and a portion of milled border also survives in this region. There is a large plough scar across the reverse. The coin has been battered in the soil and lost some of its fabric from around the edges. There is moderate erosion on both sides, and the overall condition is poor. See similar examples at: https://finds.org.uk/database/artefacts/record/id/850565",,Complete,,,,"24mm diameter, 3.5mm thick, 7.31g",2017-06-05,,,,,,,/files/uploadedfiles/0100493_-_As_Caligula_coin.JPG,Cultivated land,Struck or hammered,Copper alloy,Metric,Millimetres/grams,Coin,Probable,St. Brelade,,St. Brelade,,0100493,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.097996 49.182965)),Findspot known as ‘St. Brelade’; accurate location protected and marked as Jersey Archive.,,,,
8d7b70f0-1e96-0138-8d72-740f24312a1c,,St. Peter,Parish,,,Flint flake Dimensions:  Length: 3.90cm  Width: 2.70cm Thickness: 1.00cm,,,,,,,,,,,,,,,,,Flint,Metric,Millimetres/grams,Flake,,,,,,1000304,,,,,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘St Peter’; location protected and marked as Jersey Archive.,,,,
817461e8-fc0d-11eb-8701-0275d4869ef4,Field Number,St. Martin,Parish,,,A heavily worn and damaged possible lead weight of unclear date.  The weight is sub-circular and has a drilled cylindrical hole running through its core approximately 5mm in diameter.  It is heavily plough-marked and split.,,Incomplete,Untreated,,8 inches,"Diameter: 67.34, thickness: 8.95g, weight: 183.5g",2020-08-08,,,,,,,/files/uploadedfiles/0700330.jpg,Cultivated Land,Cast,Lead,Metric,Millimetres/grams,Weight,Possibly,MN563,,MN563,,0700330,,Metal detector,,Accurate to 100 metres,"GEOMETRYCOLLECTION (POINT (-2.051945 49.206922), POINT (-2.051945 49.206922))",Accurate findspot protected; field number published,,,Returned to Finder,
0d114790-1e7a-0138-8d61-740f24312a1c,,Grouville,Parish,,,Flint flake. Dimensions:  Length: 6.6 ? Width: 3.6 ? Thickness: 1.6 ?  *? could be cm,,,,,,,,,,,,,,,,,Flint,Metric,Millimetres/grams,Flake,,,,,,0300352,,,,,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘Grouville’; location protected and marked as Jersey Archive.,,,,
0f083f36-8713-11eb-8701-0275d4869ef4,,St. Brelade,Parish,Neolithic 4000-2601 BCE,Neolithic 4000-2601 BCE,"A microdiorite axehead. It has a pecked surface and a brown/grey patina. The axehead has an oval section shape. The butt (pointed end) is angled and has a darker grey patina which is smoother than the pecked surface of the rest of the axehead. There may be some evidence of it being polished. Also, there is a shallow chip on the edge of the axehead at the blade end. On the ventral (front) face there are small flaked indentations at the butt end which could imply how the axehead was held but these may be contemporary or more recent damage. The dorsal (back) face is more marked with several white scrape markings which may have been caused by modern damage, possibly farm equipment due to the location the axehead was found; at the edge of a field. This side also has evidence where flakes have come away from the surface and a small pit near the chip at the blade end.   Dimensions:  Length: 131mm  Width: (maximum): 59mm  Thickness: (maximum): 31.5mm  Weight: 413.6g",,Complete,Untreated,,15.3cm,131mm x 59mm x 31.5mm 413.6g,,,,,,,,/files/uploadedfiles/0100476.jpg,Cultivated land,,Stone,Metric,Millimetres/grams,Axehead,Certain,,,,,0100476,,Other chance find,,Accurate to 1 metre,GEOMETRYCOLLECTION (POINT (-2.218296 49.184942)),,,,,
0d11a930-1e7a-0138-8d61-740f24312a1c,,Grouville,Parish,,,Small oval stone with bevelled end (No. 368). Identified by Dr Bishop as Sandstone SB 2.63 and by Dr Mourant as Greywacke. Dimensions:  Length: 3.70 cm  Width: 2.90 cm Thickness: 1.15 cm.,,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Axe,,,,,,0300365,,,,,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘Grouville’; location protected and marked as Jersey Archive.,,,,
4a06b130-194c-0138-c58e-740f24312a1c,,Grouville,Parish,,,14th century French vessels.,,,,,,,,,,,,,,,,,Ceramic,Metric,Millimetres/grams,Vessel,,,,,,0300328,,,,Accurate to 1km,GEOMETRYCOLLECTION (POINT (-2.035707 49.194103)),,,,,
252e3658-3276-11ec-8701-0275d4869ef4,,Trinity,Parish,Bronze Age 2600-701 BCE,Bronze Age 2600-701 BCE,"Société Jersiaise Finds Record Entry SJFR41  (2017) reads: A piece of bronze sword blade fragment with a dark green patina and light green in areas of surface damage. There are two incised vertical lines on the front and back surfaces. The overall condition is fair. See similar examples at: https://finds.org.uk/database/artefacts/record/id/840747 SJFR18, SJFR38, SJFR40",,,,,,Dimensions:	36mm x 26mm x 9mm Weight:	37.1g,2017-06-08,,,,,,,/files/uploadedfiles/1200335_-_Bronze_blade_fragment_1.JPG,Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Blade,Certain,,,Trinity,,1200335,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.097996 49.182965)),Findspot known as ‘Trinity’; accurate location protected and marked as Jersey Archive.,,,,
0d118910-1e7a-0138-8d61-740f24312a1c,,Grouville,Parish,,,Flint core. Dimensions:  Length: 5.0 ? Width: 4.8 ? Thickness: 4.0 ?  *? could be cm,,,,,,,,,,,,,,,,,Flint,Metric,Millimetres/grams,Core,,,,,,0300360,,,,,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘Grouville’; location protected and marked as Jersey Archive.,,,,
79daf240-19c2-0138-c5ac-740f24312a1c,Field Number,St. Martin,Parish,,,A large discoidal scraper. ,,,,,,,1981-07-20,,,,,,,,,,,Metric,Millimetres/grams,Scraper (tool),,,,,,0700103,,,,Accurate to 10 metres,GEOMETRYCOLLECTION (POINT (-2.04401 49.232228)),,,,Returned to Finder,
c85023da-42e5-11ec-8701-0275d4869ef4,Field Number,St. Brelade,Parish,Gallo-Roman 51 BCE-451 CE,Gallo-Roman 51 BCE-451 CE,"Société Jersiaise Finds Record SJFR154 Entry (2018) reads: Dimensions and weight most similar to that of the Sestertii recorded, however it differs in appearance to them. Instead of having the mostly patina free, shiny bronze surfaces, it instead has a layer of what appears to be a Cu alloy metal due to the green-white patina, which is then covered by another layer which only survives on the central surfaces, which bears a darker, brown patina. There is no surviving evidence of visible decoration.  On further analysis by Finds Liaison Officer Perry Mesney, this coin is more likely an As or Dupondius of the 2nd century, or a Nummus of the 4th century.",,,,,,"26x3mm, 1041g.",2018-08-22,,,,,,,/files/uploadedfiles/0100505_-_roman_coin.JPG,Cultivated land,Struck or hammered,Copper alloy,Metric,Millimetres/grams,Coin,Certain,St. Brelade,,St. Brelade,,0100505,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.097996 49.182965)),Findspot known as ‘St. Brelade’; accurate location protected and marked as Jersey Archive.,,,,
79989fe0-19c2-0138-c5aa-740f24312a1c,,St. Lawrence,Parish,,,Polished Jadeite Axe: round edged triangular worked stone with bevelled end.  Dimensions:  Length: 10.55 cm  Width: 5.55 cm  Thickness: 2.55 cm,,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Axe,,,,,,0600288,,,,Accurate to 1km,GEOMETRYCOLLECTION (POINT (-2.133197 49.210341)),,,,,
e5eac2c6-fc11-11eb-8701-0275d4869ef4,Intertidal,St. Brelade,Parish,Post Medieval 1540-1901 CE,Modern 1901 CE-,"An incomplete clay pipe (smoking) of the post-medieval period dating c. 1805-1910 (Atkinson & Oswald 1969, pp. 10-12).  A complete bowl with 16mm of the stem remaining, the bore c. 2mm in diameter at the break. Water-worn relief decoration can be faintly seen on the back, sides and underside of the bowl. A cast milled decoration surrounds the mouth of the bowl. The decoration, form and size of the bowl implies a Victorian date.  Dimensions:  Weight: 10.1g Mouth diameter: 17.45mm Bowl circumference: 24.22mm Bowl length: 34.51mm Stem circumference: 8.58mm Bore diameter: 2mm",,Incomplete,Untreated,,,Mouth diameter: 17.45mm Bowl circumference: 24.22mm Bowl length: 34.51mm Stem circumference: 8.58mm Bore diameter: 2mm Weight: 10.1g,,,,,,,,/files/uploadedfiles/0100482.png,,Cast,Ceramic,Metric,Millimetres/grams,Clay pipe (smoking),Certain,St. Aubin's Bay,,St. Aubin,,0100482,,Other chance find,,Accurate to 100 metres,GEOMETRYCOLLECTION (POINT (-2.167012 49.190811)),Between harbour and St. Aubin's Fort.,,,Returned to Finder,
1352ea86-357e-11ec-8701-0275d4869ef4,Field Number,St. Brelade,Parish,Gallo-Roman 51 BCE-451 CE,Gallo-Roman 51 BCE-451 CE,"Société Jersiaise Finds Record Entries SJFR134, SJFR135, SJFR136 (2017) read: (1):  Copper alloy coin, light green patina. Suggested to be a Roman ‘As’ coin, a type of coin used in the Roman Republic and later the Roman empire. The coin was usually the lowest denomination. Both faces completely worn, with one side having a small section of raised material that seems to be the portrait side of the coin. Edges in poor condition and are serrated in parts. (2): Roman As coin, same dimensions as SJFR 134. Coin edge in better condition but faces is still eroded and the coin has a bend on one side. (3):  Cu alloy coin, noted as Roman. Same light green colored patina as the Roman As coins but with evidence on the surface of a secondary, outer coat. Roman ‘Follis’ coins, used 3rd-4thc. AD, were introduced as a larger bronze coin with a thin silver outer layer. Coin is entirely corroded, with just the small remnants of silver coating to suggest what the coin is.",,,,,,"(1) Dimensions: D: 22m, thickness: 2mm Weight: 5.10g, (2) Dimensions: D: 22m, t: 2mm Weight: 4.2g, (3) Dimensions: D: 23mm, t: 2mm Weight: 5.92g.",2018-08-15,,,,,,,"/files/uploadedfiles/0100502_-_roman_coin_3.JPG,/files/uploadedfiles/0100502_-_roman_coin_2.JPG,/files/uploadedfiles/0100502_-_roman_coin_1.JPG",Cultivated,Struck or hammered,Copper alloy,Metric,Millimetres/grams,Coin,Certain,St. Brelade,,St. Brelade,,0100500,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.097996 49.182965)),Findspot known as ‘St. Brelade’; accurate location protected and marked as Jersey Archive.,,,,
fb5ec950-1e88-0138-8d69-740f24312a1c,,St. Lawrence,Parish,,,Round edged triangular axe with bevelled end made of Dolerite Type A. ,,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Axe,,,,,,0600297,,,,,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘St Lawrence’; location protected and marked as Jersey Archive.,,,,
