ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Bibliographic Reference,Copyright Description,Copyright Type,Date of Creation,Date of Publication,Description,Description Type,Document,External Identifier Type,External Source,External XRef,Geometry Qualifier,Information Carrier,Information Carrier Format Type,Information Resource Type,Keyword,Language_Type,Place Address,Place Description,Primary Reference Number,Spatial Coordinates Geometry,Temporal Coverage Timespan,Title,Title Type
2f107cf0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.</p>
<p> McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0153,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"La Retraite & Lodge, La Rue des Fosses",,1000153,GEOMETRYCOLLECTION (POINT (-2.183144 49.211232)),,La Retraite & Lodge,
2f143b80-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0154,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photograph (SJPA/008794) </p>",,,"Blanchard House, La Grande Route des Augerez",,1000154,GEOMETRYCOLLECTION (POINT (-2.186663 49.218261)),,Blanchard House,
2f109060-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Quintaine, R. 2012. What's Your Street's Story?: St Peter's Village. [Unpublished talk]</p>",,,,,,,,Listed building,Government of Jersey,PE0156,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"The Star, La Grande Route de St Pierre",,1000156,GEOMETRYCOLLECTION (POINT (-2.181569 49.212757)),,The Star,
2f109950-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,,,,,,,,,Listed building,Government of Jersey,PE0157,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Telephone Network Junction Bunker, La Grande Route de St Pierre ",,1000157,GEOMETRYCOLLECTION (POINT (-2.188734 49.219322)),,Telephone Network Junction Bunker,
2f16f2d0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 03.08.2018) </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed.Phillimore, London. </p>",,,,,,,,,,,,<p>1.  Société Jersiaise </p><p>2.  Jersey Archive</p>,,<p>1. Sites and Monuments Database </p><p>2. Plans (L/A/06/A/336) </p>,,,"Val au Bec, Le Mont des Routeurs",,1000160,GEOMETRYCOLLECTION (POINT (-2.178485 49.219925)),,Val au Bec,
2f10ac40-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0161,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photograph (SJPA/004138) </p>",Richmond Map,,"The Yews, La Grande Route de St Pierre",,1000161,GEOMETRYCOLLECTION (POINT (-2.183698 49.215568)),,The Yews,
2f1450b0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,,,,,,,,,Listed building,Government of Jersey,PE0163,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Guide Post (West) , La Route du Carrefour à  Cendre",,1000163,GEOMETRYCOLLECTION (POINT (-2.181523 49.233341)),,Guide Post (West) ,
2f145d60-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0164,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Water Pump, La Grande Route des Augerez",,1000164,GEOMETRYCOLLECTION (POINT (-2.184539 49.225048)),,Water Pump,
2f1467f0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Castledine, J. 2011. What's Your Street's Story?: Five Mile Road [Unpublished talk] </p>
<p>Castledine, J. 2014. Five Mile Road. In: Romeril, L., et al. What's Your Street's Story? Jersey Heritage Trust, Jersey, 65-72. </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,PE0165,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database</p>","Richmond Map,Coastal Fortification",,"La Caumine a Marie Best, La Grande Route des Mielles",,1000165,GEOMETRYCOLLECTION (POINT (-2.225018 49.212571)),,La Caumine a Marie Best,
2f1472f0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0166,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"L'Ouziere Slipway (La Montee de l'Ouziere) , La Grande Route des Mielles",,1000166,GEOMETRYCOLLECTION (POINT (-2.226673 49.2146)),,L'Ouziere Slipway (La Montee de l'Ouziere) ,
2f17c7c0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London. </p>
<p>Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey. </p>
<p>Hawkes, J. 1937. The Archaeology of the Channel Islands, Vol. 2 The Bailiwick of Jersey. Société Jersiaise, Jersey. </p>
<p>Johnston, D.E. 1981. The Channel Islands: An Archaeological Guide. Phillimore, Chichester. </p>
<p>Marett, R.R. (n.d.) Notes on archaeological sites in Jersey. [Unpublished research] </p>
<p>Maude, K. & Coddington, H. 1983. St Ouens Bay, an Archaeological Survey. MSS Société Jersiaise (Archaeology Section). </p>
<p>Patton, M. 1995. Neolithic Communities of the Channel Islands. BAR Brit Ser 240, Oxford. </p>
<p>Patton, M. & Finlaison, M. 2001. Patterns in a Prehistoric Landscape: the archaeology of Saint Ouen's Bay, Jersey. Société Jersiaise, Jersey. </p>
<p>Société Jersiaise. 1976. Archaeological Monuments. Unpublished report for States of Jersey.  </p>",,,,,,,,Listed place,Government of Jersey,PE0167,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p><p>3.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database </p><p>3. Photograph (SJPA/004764) </p>",Megalithic,,"Les Trois Rocques, La Grande Route des Mielles",,1000167,GEOMETRYCOLLECTION (POINT (-2.217896 49.213103)),,Les Trois Rocques,
2f10b540-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Castledine, J. 2011. What's Your Street's Story?: Five Mile Road [Unpublished talk]",,,,,,,,Listed building,Government of Jersey,PE0169,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Resistance Nest High Tower, La Grande Route des Mielles",,1000169,GEOMETRYCOLLECTION (POINT (-2.225586 49.215162)),,Resistance Nest High Tower,
2f10c030-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Castledine, J. 2011. What's Your Street's Story?: Five Mile Road [Unpublished talk] </p>
<p>Castledine, J. 2014. Five Mile Road. In: Romeril, L., et al. What's Your Street's Story? Jersey Heritage Trust, Jersey, 65-72. </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. </p>",,,,,,,,Listed building,Government of Jersey,"PE0170, PE0278",,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Action Post Bucht, La Grande Route des Mielles ",,1000170,GEOMETRYCOLLECTION (POINT (-2.223671 49.210399)),,Action Post Bucht,
2f1533d0-1168-0138-9138-740f24312a1c,Field Number,St. Peter,Parish,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey. ",,,,,,,,Area of Archaeological Potential,Government of Jersey,PE0267,,<p>1.  Société Jersiaise</p>,,<p>1. Sites and Monuments Database</p>,,,"La Hougue, Field P593",,1000172,GEOMETRYCOLLECTION (POINT (-2.164747 49.217522)),,La Hougue,
2f162b60-1168-0138-9138-740f24312a1c,Field Number,St. Peter,Parish,"<p>Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London. </p>
<p>Balleine, G.R. (revised by Syvret, M. and Stevens, J.) 1981. History of Jersey. Phillimore, Chichester.   </p>
<p>McCormack, J. 1986. Channel Islands Churches. Phillimore, Chichester.   </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.</p>",,,,,,,,,,,,,,,Place of Worship,,"Site of Leper House, Field P742",,1000173,GEOMETRYCOLLECTION (POINT (-2.170739 49.209789)),,Site of Leper House,
2f10dcd0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"White, J. 2014. What's Your Street's Story?: Beaumont & Sandybrook [Unpublished talk]",,,,,,,,Listed building,Government of Jersey,PE0176,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Walbrook Cottage , La Route de la Haule",,1000176,GEOMETRYCOLLECTION (POINT (-2.158867 49.196495)),,Walbrook Cottage ,
2f147cb0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0177,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise Photographic Archive </p><p>3.  Société Jersiaise</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photographs (sample of collectoin: SJPA/000099, SJPA/000101)  </p><p>3. Sites and Monuments Database</p>","Coastal Fortification,Richmond Map",,"St Aubin No 3 (Beaumont Tower), La Route de la Haule",,1000177,GEOMETRYCOLLECTION (POINT (-2.158059 49.196137)),,St Aubin No 3 (Beaumont Tower),
2f10efa0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,,,,,,,,,Listed building,Government of Jersey,PE0179,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Anti Tank Wall Pzm 7 , La Route de la Haule",,1000179,GEOMETRYCOLLECTION (POINT (-2.158812 49.195654)),,Anti Tank Wall Pzm 7 ,
2f10f8b0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"White, J. 2014. What's Your Street's Story?: Beaumont & Sandybrook [Unpublished talk]",,,,,,,,Listed building,Government of Jersey,PE0180,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Resistance Nest Third Tower, La Route de la Haule",,1000180,GEOMETRYCOLLECTION (POINT (-2.157787 49.195917)),,Resistance Nest Third Tower,
2f148620-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"White, J. 2014. What's Your Street's Story?: Beaumont & Sandybrook [Unpublished talk]",,,,,,,,Listed building,Government of Jersey,PE0181,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Parish Boundary Stone (North), La Route de la Haule",,1000181,GEOMETRYCOLLECTION (POINT (-2.155481 49.196649)),,Parish Boundary Stone (North),
2f110ad0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0183,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Tunnel No.1 , La Route de L'Aleval (beneath field nos. 694, 697 and 698)",,1000183,GEOMETRYCOLLECTION (POINT (-2.160795 49.212944)),,Tunnel No.1 ,
2f111560-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0184,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Brockleigh, La Rue de l'Église",,1000184,GEOMETRYCOLLECTION (POINT (-2.183577 49.212826)),,Brockleigh,
2f112890-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.</p>
<p> McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0187,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Highlands & Clunie, La Rue des Landes",,1000187,GEOMETRYCOLLECTION (POINT (-2.180423 49.203657)),,Highlands & Clunie,
2f113230-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London</p>",,,,,,,,Listed building,Government of Jersey,PE0188,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database</p>",,,"Ashley House, La Rue des Landes",,1000188,GEOMETRYCOLLECTION (POINT (-2.180872 49.203989)),,Ashley House,
2f163b30-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Bonsor, N.R.P. 1969. The Jersey Railway. Oakwood Press, Usk.  </p>
<p>Burt, R.G. 1961. The Old Jersey Railways. Annual Bulletin of the Société Jersiaise, 18, 91-100. </p>
<p>White, J. 2014. What's Your Street's Story?: Beaumont & Sandybrook [Unpublished talk]</p>",,,,,,,,,,,,<p>1.  Société Jersiaise Photographic Archive </p><p>2.  Jersey Heritage Social History collection</p>,,"<p>1. Photograph (sample of collection: SJPA/000126, SJPA/000131)  </p><p>2. Postcards (JERSM/2001/00656/040-1) </p>",Railway,,"Site of Beaumont Railway Station, La Route de la Haule",,1000190,GEOMETRYCOLLECTION (POINT (-2.157151 49.196153)),,Site of Beaumont Railway Station,
2f1144a0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,,,,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Les Lauriers, La Rue des Lauriers",,1000191,GEOMETRYCOLLECTION (POINT (-2.164745 49.204763)),,Les Lauriers,
2f114d00-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,,,,,,,,,Listed building,Government of Jersey,PE0192,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Resistance Nest St Peters Barracks - Personnel Shelter , Le Mont à  la Brune",,1000192,GEOMETRYCOLLECTION (POINT (-2.20394 49.203283)),,Resistance Nest St Peters Barracks - Personnel Shelter ,
2f149bb0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0193,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Abreuvoir, Le Mont de Jubilé",,1000193,GEOMETRYCOLLECTION (POINT (-2.19743 49.209891)),,Abreuvoir,
2f115770-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0194,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Les Malzards Farm, Le Mont de Jubilé",,1000194,GEOMETRYCOLLECTION (POINT (-2.21192 49.210362)),,Les Malzards Farm,
