ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Archaeological Period From,Archaeological Period To,Artefact Description,Cadastral Reference,Completeness,Condition Type,Conservation,Depth of Discovery,Dimensions Weight,Discovery Date,End Date Precision Type,End Date Type,External Identifier Type,External Source,Finder,Folio_No,Image,Land Use,Manufacture Method,Material,Measurement Type,Measurement Unit,Name,Name Type,Place Address,Place Description,Place Name,Place Type,Primary Reference Number,Record Type,Recovery Method,Secondary Material,Spatial Accuracy Type,Spatial Coordinates Geometry,Spatial Metadata Note,Start Date Precision Type,Start Date Type,Subsequent Action,Surface Treatment
f19dad69-9ffe-42aa-a89b-8872cbe7dbd5,,Trinity,Parish,Neolithic 4000-2601 BCE,Neolithic 4000-2601 BCE,"An incomplete Neolithic axehead made of polished flint. The axehead is irregular and asymmetrical in plan, with long, slightly curving sides leading to an asymmetric abraded edge. The axehead is very worn, with a large chip on a face above the butt, and a number of large chips on a corner of the butt. The edge of the axe is also chipped on one corner. Each face bears an uneven bevel, sloping down to a highly polished surface to its edge. The surface before this highly polished edge, towards the butt, is less polished and retains lengthways striations where it has been ground during manufacture. The sides of the axehead are relatively flat and ground, and the butt of the axehead is mostly flat. The axehead shows some signs of reworking on its edge, implying use as a tool. The axehead is a pointed oval in section.The flint is mid-grey in colour.This axehead is said to have been found with another axehead, which was subsequently lost by the finder.This axehead was previously published in the Societe Jersiaise Annual Bulletin (2014, p. 259). References:Waterhouse, R. (2014). Archaeological Finds in Jersey, 2011-2014. Societe Jersiase Annual Bulletin 2014. 31-2. 258-71.",,Incomplete,,,c. 1 meter.,"Length: 102.93, Width: 69.21, Thickness: 30.47, Weight: 290.1g.",01/01/2006,,,,,,,,Cultivated land,Ground/polished,Flint,Metric,Millimetres/grams,Axehead,Certain,,,,,1200358,,Building work,,,,,,,,
79583560-19c2-0138-c5a8-740f24312a1c,,St. John,Parish,,,Polished greywacke axe - rectangular axe with bevelled end.  Dimensions:  Length: 10.60 cm  Width: 4.50 cm  Thickness: 2.70 cm  Brought in by S. Hamelin.,,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Axehead,,,,,,500257,,,,,,,,,,
79daf240-19c2-0138-c5ac-740f24312a1c,,St. Martin,Parish,Palaeolithic 500000-10001 BCE,Bronze Age 2600-701 BCE,A large discoidal scraper. ,,,,,,,20/07/1981,,,,,,,,,Knapped/flaked,Flint,Metric,Millimetres/grams,Scraper (tool),,,,,,700103,,,,,,,,,,
79dabf50-19c2-0138-c5ac-740f24312a1c,,St. Martin,Parish,Neolithic 4000-2601 BCE,Neolithic 4000-2601 BCE,Polished jadeite axe: round edged triangular worked stone with bevelled end.  Donated by Kempster. ,,,,,,6.70cm x 3.60cm x 1.65cm,,,,,,,,,,Ground/polished,Stone,Metric,Millimetres/grams,Axehead,Certain,,,,,700117,,,,,,,,,,
790afcb9-8344-44b8-87c8-71e98b5b7bab,,,,Early Medieval 450-933 CE,Early Medieval 450-933 CE,"Incomplete cast lead-alloy disc brooch of the Early Medieval period (c.900-1100 AD). The object is a sub-circular flat disc brooch with central setting for glass imitation stone, surrounded by an illegible raised legend. Encircling the legend are two pelleted borders before the edge of the object. The rear of the object is flat and bears two remaining loops, though the pin is now missing. The pin construction style consists of one C-shaped loop, and one C-shaped hook, corresponding with Weech type A form (Weech 2014, p.63).Disc brooches of this type are firmly Middle to Late Early Medieval in date, though exact dating is difficult without added archaeological context. Brooches in general become much less common post-11th century. Disc brooches were common is Northwestern Europe, particularly around the North Sea region, including Britain, France, Germany, the Netherlands and Scandinavia (Weech 2014; Bos 2007/8). This brooch corresponds closely to a large group of pewter brooches discovered in an 11th century hoard in Cheapside, London, known as Weech Type 23. (Weech 2014, p.351-2). The object bears a heavily abraded legend, likely a 'pseudo-legend', or garbled imitation letters that are relatively common on brooches of this type. This may have been in imitation of contemporary coin styles, of which many 'nummular' disc brooches are derived. The brooch is heavily abraded with wear on the edges, though in otherwise good condition.Class: DiscSub class: Weech Type 23.This object was found near HER 0401596, another Early Medieval disc brooch.References:Bos, J.M. (2007/2008) ""Medieval Brooches from the Dutch Province of Freisland (Frisia): A Regional Perspective on the Wijnaldum Brooches"", Paleohistoria 49/50, pp.709-793.Weech, R. (2014) ""Brooches in Late Anglo-Saxon England within a North West European context: A study of social identities between the eighth and eleventh centuries"", Reading:University of Reading.",,Incomplete,,,,,01/06/2022,,,,,,,,Intertidal,Cast,Tin or tin alloy,,,Brooch,Certain,,,,,0401594,,Metal detector,,,,,,,,
71ff992c-30d0-46a4-9087-c7e9190758ec,,,,Early Medieval 450-933 CE,Medieval 934-1539 CE,"Incomplete cast lead alloy disc brooch of the Late Early Medieval to Medieval period (c.900-1150 AD) . The object is a circular disc brooch with central domed boss, which is decorated with a protruding central pellet and surrounded by six cast moulded wavy lines. Surrounding the boss are three  concentric beaded circles, which are likely imitation filigree (Weech 2014). Within these circles are various forms of decoration. The decoration within first border surrounding the boss is heavily abraded, though some C-shaped scroll and pellet decoration survives. The second border contains small, diagonal transverse lines. The third border contains much larger interconnecting C-shaped scrolls.  The rear of the object is predominantly flat, with the area to the rear of the boss is slightly concave, though not perfectly so. The incomplete remains of the pin construction are visible on opposite sides, though their condition does not allow for the identification of the construction type. The rear is otherwise undecorated.Disc brooches of this type are firmly Middle to Late Early Medieval in date, though exact dating is difficult without added archaeological context. Brooches in general become much less common post-11th century. Disc brooches were common is Northwestern Europe, particularly around the North Sea region, including Britain, France, Germany, the Netherlands and Scandinavia (Weech 2014; Bos 2007/8). This brooch can be identified as a Weech Type 14 'Domed disc brooch', which are common finds in England and continental Northwestern Europe, where they are dated based on excavated examples to the tenth century (Wamers 1994a: 100-104). A find from Coppergate, York further gives a date of the 10th century (Weech 2014, vol ii no. 533), along with excavated continental examples (Frick 1992/3: 322). An example with similar features from excavations in Guildhall Yard, London, is dated AD 1050-1150 (Weech 2014, vol i p. 355; Weech 2014, vol ii p.156 no.525; Bowsher et al. 2007: 448).The brooch is heavily abraded with wear on the edges, though in otherwise good condition.Class: DiscSub class: Weech Type 14.This object was found near HER 0401594, another Early Medieval disc brooch.References:Bos, J. M. (2007/8). Medieval Brooches from the Dutch Province of Friesland (Frisia): A Regional Perspective on the Wijnaldum Brooches. Part 2: Disc Brooches. Palaeohistoria, 49/50, 709-794.Bowsher, D., Dyson, T., Holder, N. & Howell, I. (2007). The London Guildhall: An Archaeological History of a Neighbourhood from Early Medieval to Modern Times (London, Museum of London Archaeology Service).Frick, H.-J. (1992/3). Karolingisch-Ottonische Scheibenfibeln Des NordlichenFonnenkreises.Offa, 49/50,243-463.Weech, R. (2014) ""Brooches in Late Anglo-Saxon England within a North West European context: A study of social identities between the eighth and eleventh centuries"", Reading:University of Reading.""",,Incomplete,,,,,01/06/2022,,,,,,,,Intertidal,Cast,Lead alloy,,,Disc brooch,Certain,,,,,0401596,,Metal detector,,,,,,,,
2ea8e6f9-dce3-497c-8ce8-815e5efc23a9,,,,Medieval 934-1539 CE,Post Medieval 1540-1901 CE,"Cast copper-alloy Medieval to Post-Medieval double loop oval buckle, dated c.1350-1650AD. Slightly bevelled interior and convex on each side. The object is irregular and crude in form. some black lacquer survives on its surface.A small split is on one loop and the pin is missing, but the object is otherwise complete.References:Whitehead, R. (2016) ""Buckles 1250-1800"", Witham:Greenlight publishing (p.52-53).",,Complete,,,,,Post-2015,,,,,,,,Cultivated land,Cast,Copper alloy,,,Buckle,Certain,,,,,0401602,,Metal detector,,,,,,,,
fb3e4293-b7f3-4de7-bd6f-0d8c3f07011e,,,,Neolithic 4000-2601 BCE,Neolithic 4000-2601 BCE,"Neolithic axehead made of polished porphyritic dolerite. The axehead flares from its butt with asymmetric curved sides, to a curved edge. The axehead is moderately abraded, with some small chips and scarring on its surface. The axehead appears to have been resharpened, showing its use as a tool. The axehead is oval in section.This axehead was previously published in the Societe Jersiaise Annual Bulletin (2014, p. 260).References: Waterhouse, R. (2014). Archaeological Finds in Jersey, 2011-2014. Societe Jersiase Annual Bulletin 2014. 31-2. 258-71.",,Complete,,,,,01/01/1968,,,,,,,,Cultivated land,Ground/polished,Stone,,,Axehead,Certain,,,,,0401612,,Unknown,,,,,,,Donated to SJ,
d8f6b1e8-aedb-4d75-8d39-e749e6537a5a,,,,Mesolithic 10000-4001 BCE,Neolithic 4000-2601 BCE,"A complete flint blade of Mesolithic to Neolithic date. The object is roughly an elongated leaf shape, flaring out at its midpoint and before narrowing to an acute point.  The object is a shallow triangle in section. The proximal and distal ends are undamaged, and edges show signs of reworking. The object retains no cortex, and is a light grey in colour with orange patches. A small fossil lies in the centre of the ventral face of the object. This object was briefly mentioned in Waterhouse (2014, p.260) and said to be found at the same time as the the following Neolithic axehead (0401612).References:Waterhouse, R. (2014). Archaeological Finds in Jersey, 2011-2014. Societe Jersiase Annual Bulletin 2014. 31-2. 258-71.",,Complete,,,,,01/01/1968,,,,,,,,Cultivated land,Knapped/flaked,Flint,,,Blade,Certain,,,,,0401629,,Agricultural or drainage work,,,,,,,Donated to SJ,
7f9445d4-3086-4c3c-92fa-db1d31be5c8b,,,,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"An incomplete Post Medieval copper alloy probable four maravedis 'cob' coin of the Post Medieval period. The coin is a crude sub-circular shape. The obverse and reverse are heavily worn, and only the stamped beginning of a date ""x16"" above a line survives.		These are often called 'cob' coins after the Spanish word for copper which is 'cobre': they were crudely made in Spain initially and later in the Americas for use in the Spanish colonies. The flans are usually, as on this example, an irregular shape, slightly squared off in places, and in this case split around the edges.",,Incomplete,,,,,Within the last eight years.,,,,,,,,Cultivated land,Struck or hammered,Copper alloy,,,Currency,Certain,,,,,0600318,,Metal detector,,,,,,,,
1aabf8a0-1e8b-0138-8d6b-740f24312a1c,,St. Martin,Parish,Neolithic 4000-2601 BCE,Neolithic 4000-2601 BCE,"Oblong axe with bevelled end made of slightly porphritic, ophitic dolerite. ",,,,,,12.00cm x 5.25cm x 2.70cm,,,,,,,,,,Ground/polished,Stone,Metric,Millimetres/grams,Polished axehead,,,,,,700351,,,,,,,,,,
79dae1b0-19c2-0138-c5ac-740f24312a1c,,St. Martin,Parish,Neolithic 4000-2601 BCE,Neolithic 4000-2601 BCE,Neolithic polished jadeite axe. Round edged triangular worked stone with bevelled end. ,,,,,,6.75cm x 4.00cm x 1.75cm ,,,,,,,,,,Ground/polished,Stone,Metric,Millimetres/grams,Axehead,,,,,,700354,,,,,,,,,,
771232d0-1e91-0138-8d70-740f24312a1c,,St. Ouen,Parish,Bronze Age 2600-701 BCE,Bronze Age 2600-701 BCE,Flint arrowhead.  Dimensions:  Length: 2.14cm  Width: 1.96cm  Thickness: 0.64cm,,Incomplete,,,,"Length: 2.14cm 
Width: 1.96cm 
Thickness: 0.64cm ",12/04/1980,,,,,,,,,Knapped/flaked,Flint,Metric,Millimetres/grams,Arrowhead,Possibly,,,,,900352,,Other chance find,,,,,,,,
49f5a0ae-361c-41ca-a6a9-3add502429fe,,,,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"A complete (repaired) cast silver Post-Medieval finger ring, probably dating c.17-18th century.The ring is formed of a silver band with oval, slightly concavo-convex bezel. The band is D-shaped in cross section. The oval bezel is decorated centrally with a love-heart shape, flanked on either side by upward curving lines emanating from its centre. Below the heart-shape is a stylised letter V, flanked by downward curving lines beginning below each serif of the letter. Above the heart is a crown with a central complete fleur-de-lis flanked by a half fleur-de-lis on each side. Either side of the bezel on the outer surface of the band is moulded decoration. Immediately flanking the bezel on each side are curved vinescroll decoration, the gaps filled with small round pellets. Behind these on each side are dividing lines made up of probable floral decorations, moulded silver dividing lines, five transverse lines, another silver dividing line, and lastly worn fleur-de-lis or clovers. The rest of the band is undecorated.To the rear of the bezel is a stamped worn hallmark or makers mark, consisting of a three-pronged fleur-de-lis crown above a motif, possibly a four-legged animal facing left, though wear makes this uncertain. To the bottom left of the animal is a partial letter, probably 'W' or 'N', though no other letters remain. Fleur-de-lis crowns above motifs were popular hallmarks or makers-marks on silver in the late 17th and 18th centuries. The bezel and form of the ring further supports a 17th-18th century date. The ring has been repaired under instruction of the finder prior to its recording.",,Complete,,,,,10/08/2022,,,,,,,,Cultivated land,Cast,Silver,,,Finger ring,Certain,,,,,0300412,,Metal detector,,,,,,,Returned to Finder,
284498af-68ab-41c7-bd9a-c3dcc113afc6,,,,Palaeolithic 500000-10001 BCE,Bronze Age 2600-701 BCE,Unstratified scattered flint,,,,,,,,,,,,,,,Cultivated land,,,,,Flint implement,,,,,,0300413,,,,,,,,,,
8c3eab9b-0c09-4277-b8b5-72e5f7da44d9,,,,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"A cast copper alloy button post-1850. It is a hollow discoid die-stamped uniform button of British artillery regiment, featuring three cannons pointing left under a Queen Victoria crown on its obverse. Under these cannons reads the legend ""UBIQUE"" .	The reverse of the button bears a hollow indent in which sits central wire loop that is bent almost flat. It bears a makers stamp reading: FIRMIN & SONS - 1535 STRAND LONDON. Below the makers mark and above the wire loop is stamped: &13.Traces of gilding can be seen on the obverse and reverse of the button.",,Complete,,,,,Unknown,,,,,,,,Cultivated land,Cast,Copper alloy,,,Button,Certain,,,,,0401479,,Other chance find,,,,,,,,
dd2d7b3f-186d-4400-a520-2027dba46201,,,,Gallo-Roman 51 BCE-451 CE,Gallo-Roman 51 BCE-451 CE,"A number of copper alloy Roman coins found scattered across Havre des Pas beach. From left to right:1. Roman AS, c.1st-2nd century. 24.5mm diameter, 5.63g weight. Extremely worn. The obverse still bears a faint depiction of what would have been a bust. Nothing survives on the reverse of the coin.2. Roman AS, c.1st-2nd century. 25mm diameter, 6.95g weight.Extremely worn. The obverse still bears a faint depiction of what would have been a bust. Nothing survives on the reverse of the coin.3. Roman follis, c.4th century. 15.6mm diameter, 2.56g weight.Extremely worn. No other details remains.4. Roman follis, c.4th century. 15.3mm diameter, 1.32g weight.Extremely worn. No other details remains.5. Roman follis, c.4th century. 14.2mm diameter, 1.04g weight.Extremely worn. No other details remains.6. Roman follis, c.4th century. 13.8mm diameter, 0.81g weight.Extremely worn. No other details remains.7. Roman follis, c.4th century. 11mm diameter, 0.66g weight.Extremely worn. No other details remains.",,Incomplete,,,,,14/01/2021,,,,,,,,Intertidal,Struck or hammered,Copper alloy,,,Coin,Certain,,,,,0401480,,Metal detector,,,,,,,,
2dff426e-6288-4e86-ad8b-585ee4fed16c,,,,Post Medieval 1540-1901 CE,Modern 1901 CE-,"An incomplete clay pipe (smoking) of the post-medieval period dating from the 19th century (Atkinson & Oswald 1969, p. 41).A complete bowl with 16mm of the stem remaining, the bore c. 4mm in diameter at the break. The back of the bowl bears heavy moulded decoration in relief, consisting of the Prince of Wales feathers and motto. A prominent seam runs through the centre of this decoration. The front of the bowl bears a feathered decoration characteristic of other 19th century pipe bowls.Dimensions:Length (bowl): 32mmWidth (bowl):  20.55Inner diameter (bowl): 16.53Length (stem): c.18.27Width (stem): 7.48Weight: 9.8g",,Incomplete,,,,,01/01/2005,,,,,,,,Cultivated land,Cast,Ceramic,,,Pipe (smoking),Certain,,,,,0401483,,Other chance find,,,,,,,,
