ResourceID,Title,Place Description,Language_Type,Geometry Qualifier,Title Type,Keyword,Address Type,Temporal Coverage Timespan,Administrative Subdivision Name,External XRef,Administrative Subdivision Type,Place Address,Copyright Description,Copyright Type,Primary Reference Number,Description,External Identifier Type,Information Carrier Format Type,Spatial Coordinates Geometry,Date of Publication,Information Carrier,Date of Creation,Bibliographic Reference,External Source,Document,Information Resource Type,Description Type,
0bf679e0-116c-0138-9147-740f24312a1c,Les Ruettes,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0150,Parish,"Les Ruettes, Les Ruettes",,,600150,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.135715 49.22719)),,<p>1.  Government of Jersey</p>,,"<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
0bf68480-116c-0138-9147-740f24312a1c,La Ruette,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0151,Parish,"La Ruette, La Ruette",,,600151,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.136119 49.226721)),,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey</p>,,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 06.06.2018) </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.   </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London. </p>",Government of Jersey,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey</p>",,
0bfb3f90-116c-0138-9147-740f24312a1c,Mont Gavey ,,,,,Richmond Map,Postal Address,,St. Lawrence,,Parish,"Mont Gavey , Le Mont Gavey ",,,600152,,,,GEOMETRYCOLLECTION (POINT (-2.132845 49.227303)),,,,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.</p>
<p>Romeril, L. 2016. What's Your Street's Story?: Stopford Road [Unpublished talk]</p>",,,,,
0bfb4860-116c-0138-9147-740f24312a1c,Mont Gavey Farm,,,,,Richmond Map,Postal Address,,St. Lawrence,,Parish,"Mont Gavey Farm, Le Mont Gavey",,,600153,,,,GEOMETRYCOLLECTION (POINT (-2.131553 49.227157)),,,,"McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. ",,,,,
0bf9d860-116c-0138-9147-740f24312a1c,St. Matthew's Church,,,,,Place of Worship,Postal Address,,St. Lawrence,LA0154,Parish,"St. Matthew's Church, La Route de St Aubin",,,600154,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.142607 49.198047)),,<p>1.  Société Jersiaise </p><p>2.  Jersey Heritage Social History collection  </p><p>3.  Société Jersiaise Photographic Archive </p><p>4.  Government of Jersey</p>,,"<p>Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London.</p>

<p>Brooke, S. 2001. Lalique's angelic chemistry. Country life, 195(49), 108-109.</p>

<p>Coutanche, H., Coutanche, S., Le Feuvre, S. 1999. St Lawrence Jersey. A Celebration of our Parish. The Parish of St Lawrence, Jersey. </p>

<p>Gibb, M., and Molyneux N. 1999. Post-Reformation Churches and Chapels in Jersey. [Unpublished report]</p>

<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. </p>

<p>Lempriere, R. 1980. Buildings and Memorials of the Channel Islands. Robert Hale Limited, London.</p>

<p>Nicolle, S. 2011. What's Your Street's Story?: Millbrook . [Unpublished talk]</p>

<p>Plowden & Smith Ltd. 2009. St Matthew's 'Glass Church', Jersey. Conservators Report and Estimate. [Unpublished report]</p>

<p>St Matthew's Church [Booklet]</p>",Government of Jersey,,"<p>1. Sites and Monuments Database </p><p>2. Postcards (sample of collection: JERSM/2004/1032-45) </p><p>3. Photographs (sample of collection: SJPA/015442-7) </p><p>4. Listing photographs, Historic Environment Resurvey</p>",,
0bf68ea0-116c-0138-9147-740f24312a1c,Villa Alma,,,,,,Postal Address,,St. Lawrence,LA0155,Parish,"Villa Alma, La Route de St Aubin",,,600155,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.13721 49.198321)),,<p>1.  Government of Jersey</p>,,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
0bf69b50-116c-0138-9147-740f24312a1c,Le Bordage,,,,,,Postal Address,,St. Lawrence,LA0156,Parish,"Le Bordage, La Vallée de St Pierre",,,600156,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.14878 49.199449)),,<p>1.  Government of Jersey</p>,,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Nicolle, S. 2016. St Peter's Valley. In: Romeril, L., et al. What's Your Street's Story?: Part Two. Jersey Heritage Trust, Jersey, 121-133. </p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
0bf6a590-116c-0138-9147-740f24312a1c,Highlands de Bas Farm,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0157,Parish,"Highlands de Bas Farm, La Grande Route de St Laurent",,,600157,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.137161 49.21582)),,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey</p>,,"<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London. </p>",Government of Jersey,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey</p>",,
0bf9e3d0-116c-0138-9147-740f24312a1c,Tesson Chapel,,,,,Place of Worship,Postal Address,,St. Lawrence,LA0158,Parish,"Tesson Chapel, La Vallée de St Pierre",,,600158,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.155189 49.205007)),,<p>1.  Jersey Archive </p><p>2.  Government of Jersey</p>,,"<p>Coutanche, H., Coutanche, S., Le Feuvre, S. 1999. St Lawrence Jersey. A Celebration of our Parish. The Parish of St Lawrence, Jersey.  </p>
<p>Gibb, M., and Molyneux N. 1999. Post-Reformation Churches and Chapels in Jersey. [Unpublished report] </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Nicolle, S. 2013. What's Your Street's Story?: St Peter's Valley. [Unpublished talk] </p>
<p>Nicolle, S. 2016. St Peter's Valley. In: Romeril, L., et al. What's Your Street's Story?: Part Two. Jersey Heritage Trust, Jersey, 121-133. </p>
<p>Syvret, G., Syvret, R. Tesson Chapel. [Booklet]",Government of Jersey,,"<p>1. Photograph (L/C/60/D4/27) </p><p>2. Listing photographs, Historic Environment Resurvey</p>",,
0bf6af30-116c-0138-9147-740f24312a1c,Vielle Demeuthe,,,,,,Postal Address,,St. Lawrence,LA0159,Parish,"Vielle Demeuthe, La Vallée de St Pierre",,,600159,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.14866 49.199394)),,<p>1.  Government of Jersey</p>,,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 07.06.2018) </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. </p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
0bf9ee60-116c-0138-9147-740f24312a1c,Bel Royal Slipway,,,,,,Postal Address,,St. Lawrence,LA0160,Parish,"Bel Royal Slipway, Victoria Avenue",,,600160,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.146 49.196572)),,<p>1.  Government of Jersey</p>,,"Coutanche, H., Coutanche, S., Le Feuvre, S. 1999. St Lawrence Jersey. A Celebration of our Parish. The Parish of St Lawrence, Jersey.  ",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
0bf6ba70-116c-0138-9147-740f24312a1c,La Maison de Bas,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0161,Parish,"La Maison de Bas, La Rue de la Ville au Bas",,,600161,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.156507 49.22214)),,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey</p>,,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 06.06.2018) </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",Government of Jersey,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey</p>",,
0bf6c4e0-116c-0138-9147-740f24312a1c,La Ville Emphrie,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0162,Parish,"La Ville Emphrie, La Rue de la Ville Emphrie",,,600162,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.149979 49.20824)),,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey</p>,,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",Government of Jersey,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey</p>",,
0bf6cef0-116c-0138-9147-740f24312a1c,Bigrel Farm ,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0163,Parish,"Bigrel Farm , La Rue Ville ès Gazeaux",,,600163,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.136823 49.230145)),,<p>1.  Government of Jersey</p>,,"<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
0bf6d9a0-116c-0138-9147-740f24312a1c,Blampied Farm,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0164,Parish,"Blampied Farm, La Rue Ville ès Gazeaux",,,600164,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.134974 49.231998)),,<p>1.  Société Jersiaise </p><p>2.  Société Jersiaise Photographic Archive  </p><p>3.  Government of Jersey</p>,,"<p>Arthur, J. 1992. Blampied Farm. [Unpublished notes] </p>
<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 07.06.2018) </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",Government of Jersey,,"<p>1. Drawings  </p><p>2. Photographs (SJPA/008697-703) </p><p>3. Listing photographs, Historic Environment Resurvey</p>",,
0bfb8e10-116c-0138-9147-740f24312a1c,Site of Mainland,,,,,,Postal Address,,St. Lawrence,,Parish,"Site of Mainland, Le Clos du Val",,,600165,,,,GEOMETRYCOLLECTION (POINT (-2.149379 49.200707)),,<p>1.  Société Jersiaise </p><p>2.  Société Jersiaise Photographic Archive</p>,,"<p>Coutanche, H., Coutanche, S., Le Feuvre, S. 1999. St Lawrence Jersey. A Celebration of our Parish. The Parish of St Lawrence, Jersey.  </p>
<p>Ferrari, A. 1996. Jersey's Lost Heritage. Fifty years of needless destruction. Save Jersey's Heritage, Jersey. </p>
<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 06.06.2018) </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London.</p>",,,<p>1. Sites and Monuments Database </p><p>2. Photographs (sample of collection: SJPA/008154-8)</p>,,
0bf6e420-116c-0138-9147-740f24312a1c,Tunnel No.2,,,,,German Occupation,Postal Address,,St. Lawrence,LA0166,Parish,"Tunnel No.2, La Route de L'Aleval (beneath field Nos. 558, 566 and 571)",,,600166,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.158594 49.212975)),,<p>1.  Government of Jersey</p>,,"Ginns, M. 1993. German Tunnels in the Channel Islands. Channel Islands Occupation Society, Jersey. ",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
0bf9f890-116c-0138-9147-740f24312a1c,La Pierre des Bessieres,,,,,Megalithic,Postal Address,,St. Lawrence,LA0167/LA0265,Parish,"La Pierre des Bessieres, La Rue des Bessières",,,600167,,Listed place,,GEOMETRYCOLLECTION (POINT (-2.15748 49.224993)),,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey</p>,,"<p>Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London. </p>
<p>Coutanche, H., Coutanche, S., Le Feuvre, S. 1999. St Lawrence Jersey. A Celebration of our Parish. The Parish of St Lawrence, Jersey.  </p>
<p>Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey. </p>
<p>Rybot, N.V.L. 1948. Archaeological Section Report. Annual Bulletin of the Société Jersiaise, 14, 355-356. </p>
<p>Société Jersiaise. 1976. Archaeological Monuments. Unpublished report for States of Jersey.</p>",Government of Jersey,,"<p>1. Sites and Monuments Database.  </p><p>2. Listing photographs, Historic Environment Resurvey</p>",,
0bf6eef0-116c-0138-9147-740f24312a1c,Chantry ,,,,,"Richmond Map,Place of Worship",Postal Address,,St. Lawrence,LA0168,Parish,"Chantry , La Rue du Cap Verde",,,600168,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.149446 49.211665)),,<p>1.  Société Jersiaise </p><p>2.  Société Jersiaise Photographic Archive </p><p>3.  Government of Jersey</p>,,"<p>Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London. </p>
<p>Knocker, G.S. 1933. Bénitiers in Jersey. Annual Bulletin of the Société Jersiaise, 12, 193-216. </p>
<p>Stevens, C. 1977. The Vanished Chapels and Priories of Jersey. [Unpublished research]</p>",Government of Jersey,,"<p>1. Sites and Monuments Database </p><p>2. Photographs (SJPA/006425, SJPA/006427, SJPA/008705) </p><p>3. Listing photographs, Historic Environment Resurvey</p>",,
0bfb96f0-116c-0138-9147-740f24312a1c,Highlands Farm,,,,,,Postal Address,,St. Lawrence,,Parish,"Highlands Farm, La Rue du Vard",,,600169,,,,GEOMETRYCOLLECTION (POINT (-2.140005 49.216573)),,<p>1.  Société Jersiaise</p>,,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London. </p>",,,<p>1. Sites and Monuments Database</p>,,
0bf6fa60-116c-0138-9147-740f24312a1c,La Vieille Demure & La Maison du Mitan,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0169/LA0170,Parish,"La Vieille Demure & La Maison du Mitan, Les Chanolles des Six Rues",,,600170,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.154102 49.230361)),,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey</p>,,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 06.06.2018) </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",Government of Jersey,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey</p>",,
0bfb2da0-116c-0138-9147-740f24312a1c,Meadowbank,,,,,,Postal Address,,St. Lawrence,,Parish,"Meadowbank, Les Charrières de Malorey",,,600171,,,,GEOMETRYCOLLECTION (POINT (-2.15402 49.209751)),,,,"McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. ",,,,,
0bf70730-116c-0138-9147-740f24312a1c,Tunnel No.8 Main Casualty Receiving Station,,,,,German Occupation,Postal Address,,St. Lawrence,LA0172,Parish,"Tunnel No.8 Main Casualty Receiving Station, Les Charrières de Malorey (also beneath field nos. 673 - 677)",,,600172,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.152988 49.210749)),,<p>1.  Société Jersiaise </p><p>2.  Société Jersiaise Photographic Archive </p><p>3.  Government of Jersey</p>,,"<p>Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London. </p>
<p>Coutanche, H., Coutanche, S., Le Feuvre, S. 1999. St Lawrence Jersey. A Celebration of our Parish. The Parish of St Lawrence, Jersey.  </p>
<p>Ginns, M. 1993. German Tunnels in the Channel Islands. Channel Islands Occupation Society, Jersey.  </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lempriere, R. 1980. Buildings and Memorials of the Channel Islands. Robert Hale Limited, London.</p>",Government of Jersey,,"<p>1. Fieldwalking card </p><p>2. Photographs (sample of collection: SJPA/010237-40)  </p><p>3. Listing photographs, Historic Environment Resurvey</p>",,
0bf71190-116c-0138-9147-740f24312a1c,Les Petites Montagnes,,,,,Richmond Map,Postal Address,,St. Lawrence,LA0173,Parish,"Les Petites Montagnes, Le Chemin des Montagnes",,,600173,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.150083 49.213373)),,<p>1.  Government of Jersey</p>,,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.   </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>",Government of Jersey,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,
